#,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,LATITUDE,LONGITUDE,APPROVED,VERIFIED
"460","Aqui a Emenda N° 460 destina R$ 10000,00 para Apoio ao Projeto Social Consolidação da Associação de Artesanato do Paranoá","2013-01-16 00:57:00","VII-Paranoá","Emenda N° 460<BR>Valor:  R$ 10000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Apoio ao Projeto Social Consolidação da Associação de Artesanato do Paranoá<BR>Região do DF onde será gasto o recurso: VII-Paranoá<BR>Ação: Não informada <BR>Função: Assistência Social<BR>Subfunção: Ass. Comunitária<BR>Unidade Orçamentária: SEDEST","VII-Paranoá,Liliane Roriz,Assistência Social,Ass. Comunitária,2013,", "-15.77104", "-47.77954",YES,YES
"461","Aqui a Emenda N° 461 destina R$ 150000,00 para Construção de quadra poliesportiva","2013-01-16 00:57:00","XIII-Santa Maria","Emenda N° 461<BR>Valor:  R$ 150000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Construção de quadra poliesportiva<BR>Região do DF onde será gasto o recurso: XIII-Santa Maria<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Desporto Comunitário<BR>Unidade Orçamentária: AR Santa Maria","XIII-Santa Maria,Liliane Roriz,Urbanismo,Desporto Comunitário,2013,", "-16.01867", "-47.01708",YES,YES
"462","Aqui a Emenda N° 462 destina R$ 500000,00 para Ampliação da rede de iluminação pública","2013-01-16 00:57:00","XV-Recanto das Emas","Emenda N° 462<BR>Valor:  R$ 500000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Ampliação da rede de iluminação pública<BR>Região do DF onde será gasto o recurso: XV-Recanto das Emas<BR>Ação: Não informada <BR>Função: Energia<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Recanto das Emas","XV-Recanto das Emas,Liliane Roriz,Energia,Infra-Estrutura urbana,2013,", "-15.90669", "-48.07214",YES,YES
"463","Aqui a Emenda N° 463 destina R$ 15000,00 para Apoio ao Projeto Social da OSCIP Resgate da Vida","2013-01-16 00:57:00","VII-Paranoá","Emenda N° 463<BR>Valor:  R$ 15000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Apoio ao Projeto Social da OSCIP Resgate da Vida<BR>Região do DF onde será gasto o recurso: VII-Paranoá<BR>Ação: Não informada <BR>Função: Assistência Social<BR>Subfunção: Ass. Comunitária<BR>Unidade Orçamentária: SEDEST","VII-Paranoá,Liliane Roriz,Assistência Social,Ass. Comunitária,2013,", "-15.77104", "-47.77954",YES,YES
"464","Aqui a Emenda N° 464 destina R$ 900000,00 para Realização de obras de infra-estrutura e urbanização","2013-01-16 00:57:00","XVII-Riacho Fundo I","Emenda N° 464<BR>Valor:  R$ 900000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Realização de obras de infra-estrutura e urbanização<BR>Região do DF onde será gasto o recurso: XVII-Riacho Fundo I<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Riacho Fundo","XVII-Riacho Fundo I,Liliane Roriz,Urbanismo,Infra-Estrutura urbana,2013,", "-15.88052", "-48.00995",YES,YES
"465","Aqui a Emenda N° 465 destina R$ 100000,00 para Apoio ao Festival de Quadrilhas Juninas nas cidades do Paranoá e de Itapoã","2013-01-16 00:57:00","DF","Emenda N° 465<BR>Valor:  R$ 100000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Apoio ao Festival de Quadrilhas Juninas nas cidades do Paranoá e de Itapoã<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Liliane Roriz,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"466","Aqui a Emenda N° 466 destina R$ 150000,00 para Instalação de lixeiras em vias públicas","2013-01-16 00:57:00","XIV-São Sebastião","Emenda N° 466<BR>Valor:  R$ 150000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Instalação de lixeiras em vias públicas<BR>Região do DF onde será gasto o recurso: XIV-São Sebastião<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR São Sebastião","XIV-São Sebastião,Liliane Roriz,Urbanismo,Infra-Estrutura urbana,2013,", "-15.96364", "-47.72100",YES,YES
"467","Aqui a Emenda N° 467 destina R$ 900000,00 para Realização de obras de infra-estrutura e urbanização","2013-01-16 00:57:00","XXIX-S.IA","Emenda N° 467<BR>Valor:  R$ 900000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Realização de obras de infra-estrutura e urbanização<BR>Região do DF onde será gasto o recurso: XXIX-S.IA<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Set. Ind. & Abast.","XXIX-S.IA,Liliane Roriz,Urbanismo,Infra-Estrutura urbana,2013,", "-15.80163", "-47.96058",YES,YES
"468","Aqui a Emenda N° 468 destina R$ 1500000,00 para Realização de obras de infra-estrutura e urbanização","2013-01-16 00:57:00","X-Guará","Emenda N° 468<BR>Valor:  R$ 1500000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Realização de obras de infra-estrutura e urbanização<BR>Região do DF onde será gasto o recurso: X-Guará<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Guará","X-Guará,Liliane Roriz,Urbanismo,Infra-Estrutura urbana,2013,", "-15.82684", "-47.98028",YES,YES
"469","Aqui a Emenda N° 469 destina R$ 100000,00 para Apoio ao projeto Criança no Esporte","2013-01-16 00:57:00","XIV-São Sebastião","Emenda N° 469<BR>Valor:  R$ 100000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Apoio ao projeto Criança no Esporte<BR>Região do DF onde será gasto o recurso: XIV-São Sebastião<BR>Ação: Não informada <BR>Função: Desporto e Lazer<BR>Subfunção: Desporto Comunitário<BR>Unidade Orçamentária: SE Esporte","XIV-São Sebastião,Liliane Roriz,Desporto e Lazer,Desporto Comunitário,2013,", "-15.96364", "-47.72100",YES,YES
"470","Aqui a Emenda N° 470 destina R$ 150000,00 para Instalação de placas de endereçamento","2013-01-16 00:57:00","IX-Ceilândia","Emenda N° 470<BR>Valor:  R$ 150000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Instalação de placas de endereçamento<BR>Região do DF onde será gasto o recurso: IX-Ceilândia<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Ceilândia","IX-Ceilândia,Liliane Roriz,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81579", "-48.11825",YES,YES
"471","Aqui a Emenda N° 471 destina R$ 15000,00 para Apoio à realização do evento Encontro de Contadores de Histórias da Ass. Amigos das Histórias","2013-01-16 00:57:00","DF","Emenda N° 471<BR>Valor:  R$ 15000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Apoio à realização do evento Encontro de Contadores de Histórias da Ass. Amigos das Histórias<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Liliane Roriz,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"472","Aqui a Emenda N° 472 destina R$ 150000,00 para Execução de ajardinamento","2013-01-16 00:57:00","III-Taguatinga","Emenda N° 472<BR>Valor:  R$ 150000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Execução de ajardinamento<BR>Região do DF onde será gasto o recurso: III-Taguatinga<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Taguatinga","III-Taguatinga,Liliane Roriz,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81772", "-48.07596",YES,YES
"473","Aqui a Emenda N° 473 destina R$ 1750000,00 para Realização de obras de infra-estrutura e urbanização","2013-01-16 00:57:00","XIV-São Sebastião","Emenda N° 473<BR>Valor:  R$ 1750000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Realização de obras de infra-estrutura e urbanização<BR>Região do DF onde será gasto o recurso: XIV-São Sebastião<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR São Sebastião","XIV-São Sebastião,Liliane Roriz,Urbanismo,Infra-Estrutura urbana,2013,", "-15.96364", "-47.72100",YES,YES
"474","Aqui a Emenda N° 474 destina R$ 105000,00 para Apoio ao projeto político pedagógico da Liga Desportiva do Paranoá","2013-01-16 00:57:00","VII-Paranoá","Emenda N° 474<BR>Valor:  R$ 105000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Apoio ao projeto político pedagógico da Liga Desportiva do Paranoá<BR>Região do DF onde será gasto o recurso: VII-Paranoá<BR>Ação: Não informada <BR>Função: Desporto e Lazer<BR>Subfunção: Desporto Comunitário<BR>Unidade Orçamentária: SE Esporte","VII-Paranoá,Liliane Roriz,Desporto e Lazer,Desporto Comunitário,2013,", "-15.77104", "-47.77954",YES,YES
"475","Aqui a Emenda N° 475 destina R$ 450000,00 para Realização de obras de infra-estrutura e urbanização","2013-01-16 00:57:00","XXVIII-Itapoã","Emenda N° 475<BR>Valor:  R$ 450000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Realização de obras de infra-estrutura e urbanização<BR>Região do DF onde será gasto o recurso: XXVIII-Itapoã<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Itapoã","XXVIII-Itapoã,Liliane Roriz,Urbanismo,Infra-Estrutura urbana,2013,", "-15.74452", "-47.75965",YES,YES
"476","Aqui a Emenda N° 476 destina R$ 150000,00 para Execução de obras de acessibilidade","2013-01-16 00:57:00","X-Guará","Emenda N° 476<BR>Valor:  R$ 150000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Execução de obras de acessibilidade<BR>Região do DF onde será gasto o recurso: X-Guará<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Guará","X-Guará,Liliane Roriz,Urbanismo,Infra-Estrutura urbana,2013,", "-15.82684", "-47.98028",YES,YES
"477","Aqui a Emenda N° 477 destina R$ 25000,00 para Apoio ao festival de Cultura Popular do GRAPI","2013-01-16 00:57:00","XXVIII-Itapoã","Emenda N° 477<BR>Valor:  R$ 25000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Apoio ao festival de Cultura Popular do GRAPI<BR>Região do DF onde será gasto o recurso: XXVIII-Itapoã<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","XXVIII-Itapoã,Liliane Roriz,Cultura,Difusão cultural,2013,", "-15.74452", "-47.75965",YES,YES
"478","Aqui a Emenda N° 478 destina R$ 150000,00 para Realização do Filme Mudança Capital","2013-01-16 00:57:00","DF","Emenda N° 478<BR>Valor:  R$ 150000,00 <BR>Autor: Liliane Roriz <BR>O valor será gasto em: Realização do Filme Mudança Capital<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Liliane Roriz,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"479","Aqui a Emenda N° 479 destina R$ 1500000,00 para Ampliação de unidades de ensino fundamental","2013-01-16 00:57:00","DF","Emenda N° 479<BR>Valor:  R$ 1500000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Ampliação de unidades de ensino fundamental<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Educação<BR>Subfunção: Ensino Fundamental<BR>Unidade Orçamentária: SE Educação","DF,Patrício,Educação,Ensino Fundamental,2013,", "-15.77972", "-47.92972",YES,YES
"480","Aqui a Emenda N° 480 destina R$ 2000000,00 para Construção de quarteis","2013-01-16 00:57:00","DF","Emenda N° 480<BR>Valor:  R$ 2000000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Construção de quarteis<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Segurança Pública<BR>Subfunção: Policiamento<BR>Unidade Orçamentária: SE Segurança","DF,Patrício,Segurança Pública,Policiamento,2013,", "-15.77972", "-47.92972",YES,YES
"481","Aqui a Emenda N° 481 destina R$ 500000,00 para Construção de creches públicas","2013-01-16 00:57:00","DF","Emenda N° 481<BR>Valor:  R$ 500000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Construção de creches públicas<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Educação<BR>Subfunção: Educação Infantil<BR>Unidade Orçamentária: SE Educação","DF,Patrício,Educação,Educação Infantil,2013,", "-15.77972", "-47.92972",YES,YES
"482","Aqui a Emenda N° 482 destina R$ 1000000,00 para Ampliação de unidades básicas de saúde","2013-01-16 00:57:00","DF","Emenda N° 482<BR>Valor:  R$ 1000000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Ampliação de unidades básicas de saúde<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Saúde<BR>Subfunção: Ass. Hospitalar<BR>Unidade Orçamentária: Fundo de Saúde","DF,Patrício,Saúde,Ass. Hospitalar,2013,", "-15.77972", "-47.92972",YES,YES
"483","Aqui a Emenda N° 483 destina R$ 500000,00 para Execução de obras de urbanização","2013-01-16 00:57:00","IX-Ceilândia","Emenda N° 483<BR>Valor:  R$ 500000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Execução de obras de urbanização<BR>Região do DF onde será gasto o recurso: IX-Ceilândia<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Ceilândia","IX-Ceilândia,Patrício,Urbanismo,Infra-Estrutura urbana,2013,", "-15.81579", "-48.11825",YES,YES
"484","Aqui a Emenda N° 484 destina R$ 500000,00 para Reforma de Quarteis","2013-01-16 00:57:00","DF","Emenda N° 484<BR>Valor:  R$ 500000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Reforma de Quarteis<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Segurança Pública<BR>Subfunção: Policiamento<BR>Unidade Orçamentária: PMDF","DF,Patrício,Segurança Pública,Policiamento,2013,", "-15.77972", "-47.92972",YES,YES
"485","Aqui a Emenda N° 485 destina R$ 500000,00 para Execução de obras de urbanização","2013-01-16 00:57:00","IV-Brazlândia","Emenda N° 485<BR>Valor:  R$ 500000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Execução de obras de urbanização<BR>Região do DF onde será gasto o recurso: IV-Brazlândia<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Brazlândia","IV-Brazlândia,Patrício,Urbanismo,Infra-Estrutura urbana,2013,", "-15.66602", "-48.19779",YES,YES
"486","Aqui a Emenda N° 486 destina R$ 500000,00 para Execução de obras de urbanização","2013-01-16 00:57:00","VI-Planaltina","Emenda N° 486<BR>Valor:  R$ 500000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Execução de obras de urbanização<BR>Região do DF onde será gasto o recurso: VI-Planaltina<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Planaltina","VI-Planaltina,Patrício,Urbanismo,Infra-Estrutura urbana,2013,", "-15.62065", "-47.65560",YES,YES
"487","Aqui a Emenda N° 487 destina R$ 500000,00 para Reforma de quarteis","2013-01-16 00:57:00","DF","Emenda N° 487<BR>Valor:  R$ 500000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Reforma de quarteis<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Segurança Pública<BR>Subfunção: Policiamento<BR>Unidade Orçamentária: CBMDF","DF,Patrício,Segurança Pública,Policiamento,2013,", "-15.77972", "-47.92972",YES,YES
"488","Aqui a Emenda N° 488 destina R$ 500000,00 para Execução de obras de urbanização","2013-01-16 00:57:00","XIII-Santa Maria","Emenda N° 488<BR>Valor:  R$ 500000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Execução de obras de urbanização<BR>Região do DF onde será gasto o recurso: XIII-Santa Maria<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Santa Maria","XIII-Santa Maria,Patrício,Urbanismo,Infra-Estrutura urbana,2013,", "-16.01867", "-47.01708",YES,YES
"489","Aqui a Emenda N° 489 destina R$ 300000,00 para Revitalização do Parque Recreativo do Gama (Prainha)","2013-01-16 00:57:00","II-Gama","Emenda N° 489<BR>Valor:  R$ 300000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Revitalização do Parque Recreativo do Gama (Prainha)<BR>Região do DF onde será gasto o recurso: II-Gama<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: Instituto do Meio Ambiente","II-Gama,Patrício,Urbanismo,Infra-Estrutura urbana,2013,", "-16.01498", "-48.06220",YES,YES
"490","Aqui a Emenda N° 490 destina R$ 500000,00 para Revitalização de calçadas","2013-01-16 00:57:00","II-Gama","Emenda N° 490<BR>Valor:  R$ 500000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Revitalização de calçadas<BR>Região do DF onde será gasto o recurso: II-Gama<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Gama","II-Gama,Patrício,Urbanismo,Infra-Estrutura urbana,2013,", "-16.01498", "-48.06220",YES,YES
"491","Aqui a Emenda N° 491 destina R$ 500000,00 para Execução de obras de urbanização","2013-01-16 00:57:00","XIV-São Sebastião","Emenda N° 491<BR>Valor:  R$ 500000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Execução de obras de urbanização<BR>Região do DF onde será gasto o recurso: XIV-São Sebastião<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR São Sebastião","XIV-São Sebastião,Patrício,Urbanismo,Infra-Estrutura urbana,2013,", "-15.96364", "-47.72100",YES,YES
"492","Aqui a Emenda N° 492 destina R$ 500000,00 para Execução de obras de urbanização","2013-01-16 00:57:00","II-Gama","Emenda N° 492<BR>Valor:  R$ 500000,00 <BR>Autor: Patrício <BR>O valor será gasto em: Execução de obras de urbanização<BR>Região do DF onde será gasto o recurso: II-Gama<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Gama","II-Gama,Patrício,Urbanismo,Infra-Estrutura urbana,2013,", "-16.01498", "-48.06220",YES,YES
